example_id,lang_code,task,input,model_prompt,generation,raw_generation,message_sequence
10,hau,topic,Syria Ta Harbo Wani Jirgin Kasar Rasha,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Syria Ta Harbo Wani Jirgin Kasar Rasha<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Syria Ta Harbo Wani Jirgin Kasar Rasha'}]"
11,yor,topic,Sex for grade: Òkìkí olùkọ́ fásitì OAU míràn tún ti kàn lóríi pé ó fẹ́ bá akẹ́kọ̀ọ́ rẹ̀ lò pọ̀ fún máàkì,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Sex for grade: Òkìkí olùkọ́ fásitì OAU míràn tún ti kàn lóríi pé ó fẹ́ bá akẹ́kọ̀ọ́ rẹ̀ lò pọ̀ fún máàkì<|im_end|>
<|im_start|>assistant
<think>

</think>

",entertainment,entertainment,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Sex for grade: Òkìkí olùkọ́ fásitì OAU míràn tún ti kàn lóríi pé ó fẹ́ bá akẹ́kọ̀ọ́ rẹ̀ lò pọ̀ fún máàkì'}]"
12,yor,topic,Òbìnrin mánigbàgbé mẹ́ta nínú ìjọba tiwantiwa láti 1999,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Òbìnrin mánigbàgbé mẹ́ta nínú ìjọba tiwantiwa láti 1999<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Òbìnrin mánigbàgbé mẹ́ta nínú ìjọba tiwantiwa láti 1999'}]"
13,hau,topic,Amfani da gidajen sauro ya rage mace-mace ta dalilin kamuwa da zazzabin cizon sauro,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Amfani da gidajen sauro ya rage mace-mace ta dalilin kamuwa da zazzabin cizon sauro<|im_end|>
<|im_start|>assistant
<think>

</think>

",health,health,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Amfani da gidajen sauro ya rage mace-mace ta dalilin kamuwa da zazzabin cizon sauro'}]"
14,yor,topic,Dangote-BRT Accident: Lasema ní ìjánu ọkọ̀ Dangote tó já ló fa ìjàǹbá náà,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Dangote-BRT Accident: Lasema ní ìjánu ọkọ̀ Dangote tó já ló fa ìjàǹbá náà<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Dangote-BRT Accident: Lasema ní ìjánu ọkọ̀ Dangote tó já ló fa ìjàǹbá náà'}]"
15,hau,topic,Hadin Kan 'Yan Sanda Da Miyetti Allah Ya Haifar Da Nasara,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Hadin Kan 'Yan Sanda Da Miyetti Allah Ya Haifar Da Nasara<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': ""Hadin Kan 'Yan Sanda Da Miyetti Allah Ya Haifar Da Nasara""}]"
16,yor,topic,Tanko Mohammed: Agbẹjọ́rò 250 ni Adájọ́ Àgbà ṣe ìbúra fún,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Tanko Mohammed: Agbẹjọ́rò 250 ni Adájọ́ Àgbà ṣe ìbúra fún<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Tanko Mohammed: Agbẹjọ́rò 250 ni Adájọ́ Àgbà ṣe ìbúra fún'}]"
17,hau,topic,Jam’iyyu Na Shirin Fafatawa a Zaben Gwamna a Fadin Najeriya,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Jam’iyyu Na Shirin Fafatawa a Zaben Gwamna a Fadin Najeriya<|im_end|>
<|im_start|>assistant
<think>

</think>

",politics,politics,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Jam’iyyu Na Shirin Fafatawa a Zaben Gwamna a Fadin Najeriya'}]"
18,hau,topic,An kama wani Dan Jihar Zamfara Mai Safarar Bindigogi,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
An kama wani Dan Jihar Zamfara Mai Safarar Bindigogi<|im_end|>
<|im_start|>assistant
<think>

</think>

",nigeria,nigeria,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'An kama wani Dan Jihar Zamfara Mai Safarar Bindigogi'}]"
19,yor,topic,Coza Rape: Ọlọ́pàá ránṣẹ́ pe Timi Dakolo àti ìyàwó rẹ̀ lórí ẹ̀ṣùn ìfipábánilòpọ̀,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Coza Rape: Ọlọ́pàá ránṣẹ́ pe Timi Dakolo àti ìyàwó rẹ̀ lórí ẹ̀ṣùn ìfipábánilòpọ̀<|im_end|>
<|im_start|>assistant
<think>

</think>

",entertainment,entertainment,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Coza Rape: Ọlọ́pàá ránṣẹ́ pe Timi Dakolo àti ìyàwó rẹ̀ lórí ẹ̀ṣùn ìfipábánilòpọ̀'}]"
20,yor,topic,"Boris Johnson: Gbígbé ilé aṣòfin tì pa kùnà, ilé ẹjọ́ pàṣẹ","<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Boris Johnson: Gbígbé ilé aṣòfin tì pa kùnà, ilé ẹjọ́ pàṣẹ<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Boris Johnson: Gbígbé ilé aṣòfin tì pa kùnà, ilé ẹjọ́ pàṣẹ'}]"
21,hau,topic,Ma'aikatan Kamfanin Google Sun Gudanar Da Zanga Zangar Gama Gari,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Ma'aikatan Kamfanin Google Sun Gudanar Da Zanga Zangar Gama Gari<|im_end|>
<|im_start|>assistant
<think>

</think>

",entertainment,entertainment,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': ""Ma'aikatan Kamfanin Google Sun Gudanar Da Zanga Zangar Gama Gari""}]"
22,yor,topic,"Fury vs Wilder: Ìbínú ni Wilder fi kúrò níbí ìjà, tó sì ní síbẹ̀-síbẹ̀, akọni ni òun","<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
Fury vs Wilder: Ìbínú ni Wilder fi kúrò níbí ìjà, tó sì ní síbẹ̀-síbẹ̀, akọni ni òun<|im_end|>
<|im_start|>assistant
<think>

</think>

",sports,sports,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'Fury vs Wilder: Ìbínú ni Wilder fi kúrò níbí ìjà, tó sì ní síbẹ̀-síbẹ̀, akọni ni òun'}]"
23,hau,topic,An Cafke Wasu Barayin Shanu a Taraba,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
An Cafke Wasu Barayin Shanu a Taraba<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'An Cafke Wasu Barayin Shanu a Taraba'}]"
24,hau,topic,NAHCON Za Ta Binciki Musabbabin Zanga Zangar Wasu Maniyyata Hajji,"<|im_start|>system
I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.
Now, classify the topic label of the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce<|im_end|>
<|im_start|>assistant
nigeria<|im_end|>
<|im_start|>user
‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett<|im_end|>
<|im_start|>assistant
health<|im_end|>
<|im_start|>user
Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje<|im_end|>
<|im_start|>assistant
politics<|im_end|>
<|im_start|>user
NAHCON Za Ta Binciki Musabbabin Zanga Zangar Wasu Maniyyata Hajji<|im_end|>
<|im_start|>assistant
<think>

</think>

",world,world,"[{'role': 'system', 'content': 'I will give you examples of text with their topic classification label. Then I want you to classify a new text as politics, health, world, nigeria, africa, entertainment or sport.\nNow, classify the topic label of the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'Shirin Haramta Almajirci A Najeriya Ya Janyo Cece-Ku-Ce'}, {'role': 'assistant', 'content': 'nigeria'}, {'role': 'user', 'content': '‘Yan Jarida Suna da Muhimmaci A Yaki Da Cutar Polio: Amanda Bennett'}, {'role': 'assistant', 'content': 'health'}, {'role': 'user', 'content': ""Dattawan Jihar Kano Sun Bukaci 'Yan Sanda Su Binciki Gwamna Ganduje""}, {'role': 'assistant', 'content': 'politics'}, {'role': 'user', 'content': 'NAHCON Za Ta Binciki Musabbabin Zanga Zangar Wasu Maniyyata Hajji'}]"
